User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1004880,Customer_4879,P08632,F,26-35,29,0,Karnataka,Southern,Banking,Food,1,4323.56,,
1004881,Customer_4880,P03498,F,18-25,21,1,Maharashtra,Western,Healthcare,Veterinary,4,4721.1,,
1004882,Customer_4881,P08597,M,26-35,28,1,Madhya Pradesh,Central,Healthcare,Bliss Balls,1,5528.68,,
1004883,Customer_4882,P09199,F,46-50,48,1,Uttar Pradesh,Central,IT Sector,Food,1,13014.43,,
1004884,Customer_4883,P02754,F,26-35,29,1,Rajasthan,Western,IT Sector,Office,2,34057.82,,
1004885,Customer_4884,P07492,F,36-45,38,1,Madhya Pradesh,Central,Govt,Clothing & Apparel,4,5607.41,,
1004886,Customer_4885,P01471,M,26-35,30,1,Uttar Pradesh,Central,Automobile,Tupperware,3,9549.25,,
1004887,Customer_4886,P07235,M,26-35,32,0,Delhi,Central,Govt,Veterinary,1,5133.09,,
1004888,Customer_4887,P00420,F,55+,56,1,Karnataka,Southern,IT Sector,Veterinary,4,18750.54,,
1004889,Customer_4888,P04754,F,26-35,30,0,Uttar Pradesh,Central,Textile,Footwear & Shoes,4,23929.54,,
1004890,Customer_4889,P05400,F,36-45,41,0,Uttar Pradesh,Central,Automobile,Food,4,3682.04,,
1004891,Customer_4890,P06861,M,26-35,29,1,Uttar Pradesh,Central,Healthcare,Food,2,10492.73,,
1004892,Customer_4891,P06954,F,18-25,20,1,Andhra Pradesh,Southern,Automobile,Food,2,20911.33,,
1004893,Customer_4892,P05605,F,26-35,32,0,Uttar Pradesh,Central,IT Sector,Furniture,2,7154.65,,
1004894,Customer_4893,P09423,F,46-50,46,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,5267.86,,
1004895,Customer_4894,P06653,F,18-25,21,1,Tamil Nadu,Southern,Banking,Food,2,20886.14,,
1004896,Customer_4895,P04142,F,18-25,21,1,Uttar Pradesh,Central,Aviation,Stationery,4,4385.85,,
1004897,Customer_4896,P09109,M,26-35,30,0,Madhya Pradesh,Central,IT Sector,Food,4,3856.47,,
1004898,Customer_4897,P07598,F,36-45,42,1,Gujarat,Western,Automobile,Bliss Balls,2,18998.05,,
1004899,Customer_4898,P06736,F,36-45,40,1,Uttar Pradesh,Central,Food Processing,Office,1,10032.46,,
1004900,Customer_4899,P07462,F,36-45,42,0,Tamil Nadu,Southern,Healthcare,Tupperware,2,3636.94,,
1004901,Customer_4900,P00111,F,26-35,28,0,Delhi,Central,IT Sector,Stationery,2,10237.23,,
1004902,Customer_4901,P00294,M,51-55,51,1,Rajasthan,Western,Construction,Electronics & Gadgets,4,18713.6,,
1004903,Customer_4902,P02637,F,36-45,40,1,Andhra Pradesh,Southern,Govt,Food,4,2748.4,,
1004904,Customer_4903,P02942,F,46-50,49,0,Andhra Pradesh,Southern,Construction,Clothing & Apparel,3,4373.15,,
1004905,Customer_4904,P02329,M,46-50,47,1,Rajasthan,Western,Govt,Food,2,9415.0,,
1004906,Customer_4905,P03109,F,36-45,40,0,Uttar Pradesh,Central,Banking,Footwear & Shoes,3,2977.24,,
1004907,Customer_4906,P08084,F,26-35,30,1,Karnataka,Southern,Healthcare,Stationery,4,20868.99,,
1004908,Customer_4907,P02177,M,46-50,46,0,Tamil Nadu,Southern,IT Sector,Footwear & Shoes,1,9190.59,,
1004909,Customer_4908,P07945,M,51-55,52,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,9035.55,,
1004910,Customer_4909,P03967,M,0-17,15,1,Maharashtra,Western,Food Processing,Furniture,3,2460.12,,
1004911,Customer_4910,P04973,M,18-25,20,1,Madhya Pradesh,Central,IT Sector,Tupperware,4,6375.93,,
1004912,Customer_4911,P08735,M,51-55,51,1,Uttar Pradesh,Central,Textile,Furniture,3,3734.53,,
1004913,Customer_4912,P00397,F,26-35,30,0,Delhi,Central,Textile,Stationery,3,15224.1,,
1004914,Customer_4913,P05956,M,46-50,48,1,Madhya Pradesh,Central,Automobile,Furniture,4,5277.32,,
1004915,Customer_4914,P09136,F,26-35,28,0,Rajasthan,Western,Agriculture,Veterinary,2,6127.14,,
1004916,Customer_4915,P01115,M,18-25,22,1,Delhi,Central,Govt,Footwear & Shoes,2,10187.82,,
1004917,Customer_4916,P01484,F,18-25,21,0,Delhi,Central,Aviation,Clothing & Apparel,4,12110.4,,
1004918,Customer_4917,P09689,M,26-35,28,0,Madhya Pradesh,Central,Govt,Furniture,3,14484.4,,
1004919,Customer_4918,P08845,F,26-35,28,1,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,4,3537.64,,
1004920,Customer_4919,P02450,M,26-35,30,1,Madhya Pradesh,Central,Textile,Stationery,3,4436.49,,
1004921,Customer_4920,P01369,M,36-45,40,1,Gujarat,Western,Food Processing,Furniture,4,2775.5,,
1004922,Customer_4921,P01360,M,55+,58,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,17528.41,,
1004923,Customer_4922,P07801,F,26-35,29,1,Uttar Pradesh,Central,Govt,Office,4,5031.78,,
1004924,Customer_4923,P08476,M,36-45,38,1,Delhi,Central,Banking,Footwear & Shoes,4,3078.76,,
1004925,Customer_4924,P04663,F,36-45,41,0,Madhya Pradesh,Central,Banking,Veterinary,4,4984.22,,
1004926,Customer_4925,P06997,M,36-45,39,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,4,2470.88,,
1004927,Customer_4926,P05772,M,36-45,39,1,Rajasthan,Western,IT Sector,Stationery,1,16491.62,,
1004928,Customer_4927,P05693,M,0-17,13,0,Maharashtra,Western,Food Processing,Electronics & Gadgets,4,4706.6,,
1004929,Customer_4928,P06255,F,0-17,16,1,Andhra Pradesh,Southern,Textile,Food,2,5447.16,,
1004930,Customer_4929,P05643,M,18-25,20,1,Tamil Nadu,Southern,Healthcare,Office,2,24552.71,,
1004931,Customer_4930,P07340,M,18-25,21,1,Tamil Nadu,Southern,Govt,Veterinary,1,3679.17,,
1004932,Customer_4931,P04783,F,36-45,40,1,Andhra Pradesh,Southern,Govt,Food,4,3825.06,,
1004933,Customer_4932,P01981,M,26-35,28,1,Delhi,Central,Agriculture,Footwear & Shoes,2,8576.35,,
1004934,Customer_4933,P08813,F,51-55,51,0,Uttar Pradesh,Central,Automobile,Tupperware,4,30683.66,,
1004935,Customer_4934,P03909,M,51-55,53,0,Maharashtra,Western,Construction,Electronics & Gadgets,4,20515.7,,
1004936,Customer_4935,P05907,F,55+,59,1,Karnataka,Southern,Textile,Furniture,3,9189.32,,
1004937,Customer_4936,P04983,F,51-55,54,1,Madhya Pradesh,Central,Automobile,Furniture,2,15380.3,,
1004938,Customer_4937,P07306,M,26-35,28,1,Rajasthan,Western,Banking,Office,3,7349.54,,
1004939,Customer_4938,P04255,M,36-45,40,0,Maharashtra,Western,IT Sector,Footwear & Shoes,1,6562.17,,
1004940,Customer_4939,P04773,F,26-35,28,1,Delhi,Central,Agriculture,Electronics & Gadgets,4,6092.82,,
1004941,Customer_4940,P01509,F,46-50,48,1,Andhra Pradesh,Southern,Govt,Tupperware,1,6848.86,,
1004942,Customer_4941,P09986,F,51-55,52,1,Gujarat,Western,Automobile,Footwear & Shoes,2,11818.73,,
1004943,Customer_4942,P05297,F,46-50,48,0,Haryana,Northern,Banking,Food,3,15783.84,,
1004944,Customer_4943,P07552,M,26-35,28,1,Rajasthan,Western,Aviation,Bliss Balls,3,8864.18,,
1004945,Customer_4944,P08818,F,36-45,42,1,Delhi,Central,Banking,Furniture,2,18257.24,,
1004946,Customer_4945,P02272,F,18-25,23,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,10144.52,,
1004947,Customer_4946,P00379,F,18-25,20,1,Maharashtra,Western,Food Processing,Food,3,14985.67,,
1004948,Customer_4947,P04077,F,36-45,40,0,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,2,11359.37,,
1004949,Customer_4948,P02769,F,26-35,30,1,Andhra Pradesh,Southern,Aviation,Food,4,13890.11,,
1004950,Customer_4949,P07925,F,55+,59,1,Haryana,Northern,IT Sector,Stationery,3,2153.9,,
1004951,Customer_4950,P04081,F,18-25,20,1,Karnataka,Southern,Food Processing,Food,3,18152.57,,
1004952,Customer_4951,P04869,M,46-50,50,0,Gujarat,Western,IT Sector,Food,3,19367.92,,
1004953,Customer_4952,P05347,M,26-35,29,0,Uttar Pradesh,Central,Aviation,Footwear & Shoes,2,16726.52,,
1004954,Customer_4953,P04527,M,46-50,50,1,Uttar Pradesh,Central,Banking,Food,1,12479.3,,
1004955,Customer_4954,P06235,F,46-50,47,0,Uttar Pradesh,Central,Healthcare,Tupperware,1,14391.4,,
1004956,Customer_4955,P05673,F,51-55,52,1,Delhi,Central,Food Processing,Office,1,3599.58,,
1004957,Customer_4956,P04231,M,26-35,28,0,Haryana,Northern,Construction,Clothing & Apparel,2,,,
1004958,Customer_4957,P07289,M,51-55,52,1,Uttar Pradesh,Central,Construction,Furniture,2,,,
1004959,Customer_4958,P04635,M,26-35,30,0,Delhi,Central,Healthcare,Tupperware,1,6673.57,,
1004960,Customer_4959,P02876,M,18-25,21,1,Rajasthan,Western,Healthcare,Food,4,4526.22,,
1004961,Customer_4960,P09411,F,26-35,29,1,Uttar Pradesh,Central,Healthcare,Tupperware,2,18362.73,,
1004962,Customer_4961,P07797,F,46-50,49,0,Uttar Pradesh,Central,Aviation,Food,1,28684.23,,
1004963,Customer_4962,P08486,F,26-35,31,0,Delhi,Central,Banking,Electronics & Gadgets,1,13785.04,,
1004964,Customer_4963,P00762,F,46-50,46,1,Maharashtra,Western,Healthcare,Food,4,7179.4,,
1004965,Customer_4964,P08771,F,36-45,38,1,Karnataka,Southern,Banking,Electronics & Gadgets,2,3260.38,,
1004966,Customer_4965,P08144,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Office,3,18448.37,,
1004967,Customer_4966,P04318,F,51-55,54,1,Tamil Nadu,Southern,Healthcare,Veterinary,3,16761.25,,
1004968,Customer_4967,P09715,F,18-25,24,1,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,2,3416.75,,
1004969,Customer_4968,P05160,F,51-55,51,0,Madhya Pradesh,Central,Construction,Clothing & Apparel,2,2399.46,,
1004970,Customer_4969,P05974,F,26-35,28,0,Delhi,Central,Banking,Veterinary,4,20338.14,,
1004971,Customer_4970,P05681,M,36-45,41,0,Haryana,Northern,Govt,Tupperware,1,15805.08,,
1004972,Customer_4971,P02114,F,26-35,31,1,Haryana,Northern,Automobile,Food,3,23775.45,,
1004973,Customer_4972,P03889,M,26-35,30,1,Uttar Pradesh,Central,IT Sector,Tupperware,4,5543.83,,
1004974,Customer_4973,P09203,M,26-35,31,0,Rajasthan,Western,Food Processing,Bliss Balls,4,10581.91,,
1004975,Customer_4974,P07248,M,26-35,29,1,Delhi,Central,Healthcare,Bliss Balls,4,17972.48,,
1004976,Customer_4975,P07866,M,26-35,32,1,Rajasthan,Western,Banking,Electronics & Gadgets,3,5341.46,,
1004977,Customer_4976,P02464,F,26-35,29,0,Gujarat,Western,Aviation,Bliss Balls,1,7147.66,,
1004978,Customer_4977,P03729,M,26-35,29,1,Maharashtra,Western,Construction,Electronics & Gadgets,1,8068.93,,
1004979,Customer_4978,P06019,F,46-50,47,1,Andhra Pradesh,Southern,Healthcare,Tupperware,3,2237.67,,
1004980,Customer_4979,P05775,M,36-45,38,0,Rajasthan,Western,Textile,Bliss Balls,4,16099.78,,
1004981,Customer_4980,P08972,F,51-55,52,1,Tamil Nadu,Southern,Aviation,Veterinary,1,25030.58,,
1004982,Customer_4981,P06738,F,36-45,38,1,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,3,6318.38,,
1004983,Customer_4982,P04751,M,36-45,41,0,Madhya Pradesh,Central,Automobile,Footwear & Shoes,2,9556.53,,
1004984,Customer_4983,P00709,F,36-45,42,0,Haryana,Northern,Construction,Tupperware,4,8240.47,,
1004985,Customer_4984,P08040,F,26-35,32,1,Rajasthan,Western,Govt,Clothing & Apparel,2,5420.42,,
1004986,Customer_4985,P03966,F,36-45,39,1,Gujarat,Western,Aviation,Food,3,2688.22,,
1004987,Customer_4986,P00471,F,18-25,24,1,Maharashtra,Western,IT Sector,Food,3,7874.03,,
1004988,Customer_4987,P07098,F,46-50,46,0,Gujarat,Western,Banking,Food,1,4238.87,,
1004989,Customer_4988,P00715,M,36-45,41,0,Maharashtra,Western,IT Sector,Clothing & Apparel,2,10452.33,,
1004990,Customer_4989,P07011,F,26-35,29,1,Delhi,Central,IT Sector,Clothing & Apparel,3,8164.07,,
1004991,Customer_4990,P06110,F,36-45,40,0,Delhi,Central,Govt,Office,1,9143.1,,
1004992,Customer_4991,P02353,M,0-17,17,0,Haryana,Northern,Banking,Food,3,9365.18,,
1004993,Customer_4992,P05042,F,26-35,32,1,Karnataka,Southern,Banking,Clothing & Apparel,2,19350.1,,
1004994,Customer_4993,P00964,F,18-25,21,1,Uttar Pradesh,Central,Healthcare,Tupperware,3,3275.91,,
1004995,Customer_4994,P01368,M,46-50,50,0,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,3,15105.27,,
1004996,Customer_4995,P07554,F,36-45,42,1,Andhra Pradesh,Southern,Healthcare,Stationery,4,26759.92,,
1004997,Customer_4996,P09076,F,46-50,48,0,Haryana,Northern,Govt,Bliss Balls,3,12221.36,,
1004998,Customer_4997,P04671,M,0-17,13,1,Rajasthan,Western,Food Processing,Clothing & Apparel,3,3197.76,,
1004999,Customer_4998,P05329,F,36-45,39,1,Gujarat,Western,Food Processing,Veterinary,3,17189.78,,
1005000,Customer_4999,P02337,F,36-45,39,0,Haryana,Northern,IT Sector,Clothing & Apparel,4,14553.92,,
1005001,Customer_5000,P04154,M,26-35,30,1,Madhya Pradesh,Central,Healthcare,Veterinary,2,17887.3,,
1005002,Customer_5001,P01035,F,36-45,40,1,Delhi,Central,Automobile,Food,4,7329.57,,
1005003,Customer_5002,P06494,F,18-25,20,1,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,15729.29,,
1005004,Customer_5003,P07991,F,26-35,31,1,Maharashtra,Western,Banking,Food,2,3338.02,,
1005005,Customer_5004,P00425,M,26-35,29,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,1,8876.89,,
1005006,Customer_5005,P09826,F,36-45,42,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,1,8419.03,,
1005007,Customer_5006,P07874,F,18-25,20,1,Rajasthan,Western,Food Processing,Clothing & Apparel,2,20163.6,,
1005008,Customer_5007,P03961,F,26-35,29,1,Delhi,Central,Healthcare,Stationery,3,17896.95,,
1005009,Customer_5008,P02085,F,26-35,28,1,Haryana,Northern,Textile,Electronics & Gadgets,1,12071.39,,
1005010,Customer_5009,P05032,M,26-35,31,1,Andhra Pradesh,Southern,Banking,Footwear & Shoes,3,3537.5,,
1005011,Customer_5010,P04703,M,26-35,29,1,Rajasthan,Western,Healthcare,Electronics & Gadgets,2,15149.92,,
1005012,Customer_5011,P02878,M,26-35,32,0,Uttar Pradesh,Central,Aviation,Office,1,9620.52,,
1005013,Customer_5012,P09562,F,36-45,39,1,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1,15568.49,,
1005014,Customer_5013,P08932,F,26-35,28,0,Maharashtra,Western,Aviation,Furniture,2,24291.17,,
1005015,Customer_5014,P07854,F,36-45,41,1,Maharashtra,Western,IT Sector,Bliss Balls,2,6783.98,,
1005016,Customer_5015,P04178,F,36-45,38,1,Gujarat,Western,Food Processing,Food,3,12916.46,,
1005017,Customer_5016,P01467,M,18-25,20,1,Rajasthan,Western,Textile,Office,2,30881.47,,
1005018,Customer_5017,P04142,M,18-25,22,1,Karnataka,Southern,Automobile,Clothing & Apparel,4,3922.84,,
1005019,Customer_5018,P02675,M,46-50,46,0,Gujarat,Western,Food Processing,Food,4,17018.49,,
1005020,Customer_5019,P06854,F,18-25,23,0,Rajasthan,Western,Healthcare,Clothing & Apparel,3,3224.59,,
1005021,Customer_5020,P01681,F,18-25,24,1,Andhra Pradesh,Southern,IT Sector,Food,1,2138.24,,
1005022,Customer_5021,P02086,F,0-17,15,1,Karnataka,Southern,Govt,Tupperware,3,17019.97,,
1005023,Customer_5022,P02340,F,36-45,38,0,Andhra Pradesh,Southern,Food Processing,Electronics & Gadgets,1,27726.12,,
1005024,Customer_5023,P04066,F,36-45,39,1,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,1,2261.93,,
1005025,Customer_5024,P07704,M,55+,58,1,Rajasthan,Western,Govt,Tupperware,1,16884.89,,
1005026,Customer_5025,P08420,F,51-55,54,1,Maharashtra,Western,Govt,Footwear & Shoes,2,11615.63,,
1005027,Customer_5026,P06068,M,26-35,29,1,Haryana,Northern,Aviation,Stationery,3,11626.17,,
1005028,Customer_5027,P09143,M,26-35,31,1,Andhra Pradesh,Southern,Food Processing,Tupperware,3,6923.89,,
1005029,Customer_5028,P07593,F,26-35,29,1,Rajasthan,Western,Automobile,Tupperware,3,6317.91,,
1005030,Customer_5029,P04203,F,26-35,32,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,3,5734.71,,
1005031,Customer_5030,P02176,M,18-25,23,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,4,5848.03,,
1005032,Customer_5031,P05331,M,18-25,21,0,Gujarat,Western,IT Sector,Stationery,1,24136.86,,
1005033,Customer_5032,P03094,M,18-25,23,1,Andhra Pradesh,Southern,Banking,Food,1,15532.9,,
1005034,Customer_5033,P03844,M,26-35,30,1,Maharashtra,Western,Healthcare,Food,3,5011.72,,
1005035,Customer_5034,P05694,F,26-35,31,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,12793.96,,
1005036,Customer_5035,P07631,F,55+,59,0,Karnataka,Southern,IT Sector,Furniture,2,10548.17,,
1005037,Customer_5036,P07471,F,36-45,39,1,Haryana,Northern,Healthcare,Furniture,4,16965.6,,
1005038,Customer_5037,P01744,M,55+,59,0,Maharashtra,Western,Food Processing,Food,2,2771.35,,
1005039,Customer_5038,P03244,M,26-35,32,1,Haryana,Northern,Agriculture,Food,3,11635.51,,
1005040,Customer_5039,P00342,M,26-35,28,0,Uttar Pradesh,Central,Textile,Office,4,4247.62,,
1005041,Customer_5040,P04185,F,26-35,30,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,4212.32,,
1005042,Customer_5041,P08054,F,26-35,29,0,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,1,11786.19,,
1005043,Customer_5042,P07369,M,18-25,23,1,Rajasthan,Western,Healthcare,Food,2,20026.07,,
1005044,Customer_5043,P07230,M,51-55,54,1,Rajasthan,Western,Textile,Footwear & Shoes,2,7805.87,,
1005045,Customer_5044,P06928,M,55+,59,1,Delhi,Central,Textile,Office,2,7011.86,,
1005046,Customer_5045,P08462,M,18-25,22,0,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,3,15503.81,,
1005047,Customer_5046,P08944,M,26-35,28,1,Maharashtra,Western,IT Sector,Office,1,2206.22,,
1005048,Customer_5047,P06431,F,26-35,32,0,Delhi,Central,IT Sector,Electronics & Gadgets,1,11822.42,,
1005049,Customer_5048,P03612,F,26-35,32,1,Maharashtra,Western,Govt,Tupperware,3,2462.1,,
1005050,Customer_5049,P01599,M,26-35,29,1,Gujarat,Western,Healthcare,Clothing & Apparel,4,4242.13,,
1005051,Customer_5050,P02258,M,18-25,20,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,1,10798.5,,
1005052,Customer_5051,P05262,M,26-35,28,1,Delhi,Central,Automobile,Bliss Balls,1,5826.8,,
1005053,Customer_5052,P04139,M,26-35,30,1,Maharashtra,Western,Healthcare,Office,4,4799.0,,
1005054,Customer_5053,P02135,F,26-35,31,1,Karnataka,Southern,Food Processing,Food,2,7614.47,,
1005055,Customer_5054,P08077,F,18-25,20,0,Rajasthan,Western,Banking,Furniture,1,17169.89,,
1005056,Customer_5055,P00957,F,26-35,31,1,Maharashtra,Western,Automobile,Footwear & Shoes,3,6440.99,,
1005057,Customer_5056,P03923,F,55+,58,1,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,8089.37,,
1005058,Customer_5057,P06870,F,26-35,29,0,Maharashtra,Western,Banking,Office,2,3375.54,,
1005059,Customer_5058,P09341,M,46-50,47,1,Rajasthan,Western,Construction,Tupperware,2,6705.13,,
1005060,Customer_5059,P00398,M,46-50,49,0,Haryana,Northern,Aviation,Footwear & Shoes,3,2133.43,,
1005061,Customer_5060,P07344,M,51-55,54,0,Karnataka,Southern,Healthcare,Bliss Balls,1,16567.92,,
1005062,Customer_5061,P01023,F,46-50,46,0,Rajasthan,Western,Govt,Clothing & Apparel,1,3853.79,,
1005063,Customer_5062,P04332,F,36-45,40,1,Maharashtra,Western,Automobile,Tupperware,2,22194.67,,
1005064,Customer_5063,P04406,F,46-50,47,0,Delhi,Central,Healthcare,Stationery,1,5541.57,,
1005065,Customer_5064,P02899,F,18-25,20,1,Uttar Pradesh,Central,IT Sector,Tupperware,2,16457.04,,
1005066,Customer_5065,P06678,F,26-35,32,0,Madhya Pradesh,Central,IT Sector,Tupperware,3,5949.38,,
1005067,Customer_5066,P04975,F,55+,56,0,Madhya Pradesh,Central,Healthcare,Food,1,3325.92,,
1005068,Customer_5067,P05426,F,36-45,41,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,7605.0,,
1005069,Customer_5068,P06682,F,55+,60,1,Karnataka,Southern,Agriculture,Tupperware,3,4415.2,,
1005070,Customer_5069,P01902,M,36-45,38,0,Delhi,Central,Healthcare,Veterinary,4,5120.67,,
1005071,Customer_5070,P02757,M,46-50,48,0,Rajasthan,Western,Construction,Office,1,5039.87,,
1005072,Customer_5071,P03446,M,36-45,39,0,Haryana,Northern,Banking,Office,2,5395.22,,
1005073,Customer_5072,P09763,F,36-45,42,0,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,7515.2,,
1005074,Customer_5073,P03049,F,36-45,40,1,Maharashtra,Western,Govt,Veterinary,4,3092.88,,
1005075,Customer_5074,P01041,M,51-55,51,1,Karnataka,Southern,Construction,Electronics & Gadgets,1,4383.32,,
1005076,Customer_5075,P02007,F,46-50,49,0,Maharashtra,Western,Construction,Footwear & Shoes,3,10004.33,,
1005077,Customer_5076,P04937,M,46-50,49,0,Andhra Pradesh,Southern,IT Sector,Furniture,1,13274.93,,
1005078,Customer_5077,P08205,F,36-45,40,1,Andhra Pradesh,Southern,Healthcare,Veterinary,4,4235.69,,
1005079,Customer_5078,P01343,F,26-35,31,0,Uttar Pradesh,Central,Govt,Stationery,4,4430.62,,
1005080,Customer_5079,P05796,F,18-25,21,1,Madhya Pradesh,Central,Aviation,Bliss Balls,2,7201.19,,
1005081,Customer_5080,P01566,M,51-55,53,0,Maharashtra,Western,IT Sector,Veterinary,2,33747.82,,
1005082,Customer_5081,P04057,F,36-45,40,1,Rajasthan,Western,Aviation,Electronics & Gadgets,3,8391.57,,
1005083,Customer_5082,P02066,M,26-35,31,0,Haryana,Northern,Healthcare,Food,3,15434.41,,
1005084,Customer_5083,P00475,F,18-25,22,1,Rajasthan,Western,IT Sector,Tupperware,4,22074.75,,
1005085,Customer_5084,P00362,M,46-50,46,0,Karnataka,Southern,Healthcare,Electronics & Gadgets,3,10104.26,,
1005086,Customer_5085,P04462,F,46-50,50,0,Karnataka,Southern,Healthcare,Tupperware,3,7857.68,,
1005087,Customer_5086,P06602,F,46-50,50,1,Karnataka,Southern,IT Sector,Clothing & Apparel,3,13570.03,,
1005088,Customer_5087,P07933,F,36-45,41,0,Delhi,Central,Govt,Clothing & Apparel,2,5072.13,,
1005089,Customer_5088,P01993,F,26-35,29,0,Maharashtra,Western,Healthcare,Clothing & Apparel,4,30780.66,,
1005090,Customer_5089,P08206,F,26-35,29,0,Gujarat,Western,IT Sector,Tupperware,2,7160.57,,
1005091,Customer_5090,P01752,M,0-17,16,1,Delhi,Central,Food Processing,Stationery,3,23081.38,,
1005092,Customer_5091,P05640,M,46-50,49,0,Uttar Pradesh,Central,IT Sector,Stationery,2,13409.89,,
1005093,Customer_5092,P03992,M,18-25,22,0,Tamil Nadu,Southern,Banking,Bliss Balls,4,3901.08,,
1005094,Customer_5093,P00699,F,36-45,39,1,Delhi,Central,Banking,Stationery,1,3994.85,,
1005095,Customer_5094,P04915,F,36-45,42,1,Gujarat,Western,Automobile,Clothing & Apparel,3,5444.17,,
1005096,Customer_5095,P02012,F,36-45,41,1,Karnataka,Southern,Aviation,Food,1,5722.26,,
1005097,Customer_5096,P09584,M,51-55,55,1,Maharashtra,Western,Banking,Clothing & Apparel,3,2120.89,,
1005098,Customer_5097,P08892,F,18-25,24,1,Madhya Pradesh,Central,Agriculture,Tupperware,2,17492.07,,
1005099,Customer_5098,P08672,F,36-45,39,0,Karnataka,Southern,IT Sector,Office,3,4200.21,,
1005100,Customer_5099,P04313,F,18-25,24,1,Haryana,Northern,IT Sector,Furniture,2,15933.22,,
1005101,Customer_5100,P03737,M,18-25,22,0,Delhi,Central,Construction,Office,4,7275.75,,
1005102,Customer_5101,P09390,F,26-35,30,0,Maharashtra,Western,Construction,Bliss Balls,4,9172.55,,
1005103,Customer_5102,P05699,M,18-25,21,0,Tamil Nadu,Southern,Agriculture,Clothing & Apparel,2,8150.74,,
